"dept","siren","raison_sociale","nature_juridique","mode_financ","nb_membres","total_pop_tot","total_pop_mun","dep_com","insee","siren_membre","nom_membre","ptot_2023","pmun_2023","path"
"31",200068641,"CA Le Muretain Agglo","CA","FPU",26,127063,124721,"31","31580",213105802,"Villate",1117,1094,"m 1.3824432,43.136513 0.012212,0.0023 -0.012536,0.01644 0,0 -0.00867,-0.0015 0.00212,-0.0061 0.00258,-0.0055 z"
"31",200068641,"CA Le Muretain Agglo","CA","FPU",26,127063,124721,"31","31466",213104664,"Saiguède",824,807,"m 1.1725016,43.073498 0.0036,0.0074 -0.01895,0.02428 0,0 -0.039688,-0.0022 -0.00673,-0.01806 0.012325,-0.0044 z"
"31",200068641,"CA Le Muretain Agglo","CA","FPU",26,127063,124721,"31","31518",213105182,"Saint-Thomas",608,592,"m 1.0563395,43.088298 0.013116,0.0013 0.00813,-0.0033 0.00845,0.0018 0.00416,-0.0055 0.00807,-0.0026 0.0086,-0.0037 0.00389,0.0087 0.00673,0.01806 -0.0035,0.0095 -0.013944,-7.01e-4 -0.010991,0.0063 0,0 -0.00792,8.86e-4 -0.00706,-0.01021 -0.019981,-0.01389 z"
"31",200068641,"CA Le Muretain Agglo","CA","FPU",26,127063,124721,"31","31464",213104649,"Sabonnères",336,327,"m 1.0233176,43.133984 0.015342,-0.0064 0.040045,0.01214 0.0047,-9.47e-4 0.01432,0.0081 -0.014229,0.0087 0.00189,0.01 0,0 -0.038742,-0.0151 -0.0038,0.0019 -0.024137,-0.01278 z"
"31",200068641,"CA Le Muretain Agglo","CA","FPU",26,127063,124721,"31","31087",213100878,"Bragayrac",319,317,"m 1.0525554,43.12405 0.00792,-0.01501 0.013579,-2.78e-4 0.00706,0.01021 0.00792,-8.86e-4 0.011707,0.0097 -1.487e-4,0.0034 -0.022154,0.002 0.00497,0.0056 0,0 -0.0047,9.47e-4 -0.040045,-0.01214 -0.00374,-0.0013 z"
"31",200068641,"CA Le Muretain Agglo","CA","FPU",26,127063,124721,"31","31166",213101660,"Empeaux",295,291,"m 1.068565,43.07853 -0.016843,-0.0064 0.00906,0.0017 0.015264,-0.0071 0.00929,-7.4e-5 0.00727,0.004 0.00564,0.0093 0,0 -0.00807,0.0026 -0.00416,0.0055 -0.00845,-0.0018 z"
"31",200068807,"CC du Bassin Auterivain Haut-Garonnais","CC","FPU",19,33709,33168,"31","31033",213100332,"Auterive",10062,9966,"m 1.435893,43.256556 0.01007,-0.0066 -0.00195,-0.01617 0.00907,-0.01106 0.00783,0.002 0.00552,-0.0092 0.010509,7.78e-4 0.0083,0.0036 0.00932,0.0123 0.025859,0.0092 0.00862,0.0077 -0.00639,0.0048 -0.013488,0.002 0.010809,0.01084 -0.00636,0.0091 -0.01901,-7.9e-5 -0.00829,0.0035 -0.00502,0.01344 -0.00503,9.88e-4 0,0 -0.021942,-0.01219 -0.00145,-0.0058 -0.010653,-0.01193 z"
"31",200068807,"CC du Bassin Auterivain Haut-Garonnais","CC","FPU",19,33709,33168,"31","31263",213102635,"Lagardelle-sur-Lèze",3288,3231,"m 1.3841068,43.17062 0.019691,0.0069 0.00279,0.01024 0.00949,0.01206 -8.453e-4,0.0069 -0.00492,0.0095 -0.021048,0.0076 0,0 -0.017652,-0.016 0.00463,-0.0057 0.00356,-0.02582 z"
"31",200068807,"CC du Bassin Auterivain Haut-Garonnais","CC","FPU",19,33709,33168,"31","31574",213105745,"Vernet",3175,3138,"m 1.4037975,43.177482 -0.00363,-0.009 0.021689,-0.0017 0.00535,-0.0027 0.00138,0.0024 0.01088,0.01044 0.00134,0.01281 -0.00807,0.0071 0.00894,0.0098 0,0 -0.026434,8.7e-5 8.453e-4,-0.0069 -0.00949,-0.01206 z"
"31",200068807,"CC du Bassin Auterivain Haut-Garonnais","CC","FPU",19,33709,33168,"31","31145",213101454,"Cintegabelle",3024,2959,"m 1.5665936,43.35779 -0.00837,-0.0079 -0.00862,-0.01118 -0.00305,-0.0023 -0.00371,0.0017 4.88e-5,-9.9e-4 -0.024094,0.0044 -0.00176,-0.01277 -4.961e-4,-0.0064 -0.00374,-0.0017 -0.00504,0.0053 -0.01038,-0.0056 -0.00146,-0.0027 -0.00779,6.49e-4 -0.00335,-0.0052 -0.0035,-0.02032 0.00502,-0.01344 0.00829,-0.0035 0.01901,7.9e-5 0.00636,-0.0091 0.00405,0.0018 0.00911,-0.0021 0.012589,0.0049 0.00889,-0.0015 0.013813,0.01362 0.0036,0.0099 0.024324,0.01612 -0.00722,0.004 -0.010528,0.01463 0.00142,0.0097 0,0 -0.00859,0.0019 0.00237,0.0097 -0.00348,0.0062 z"
"31",200068807,"CC du Bassin Auterivain Haut-Garonnais","CC","FPU",19,33709,33168,"31","31572",213105729,"Venerque",2836,2747,"m 1.479684,43.193657 -0.00374,0.002 -0.020492,-0.0055 -0.010443,0.0051 -0.00422,-0.0053 -0.00134,-0.01281 -0.01088,-0.01044 0.021426,0.0018 0.016741,-0.0053 0.00911,-0.0076 0.00294,0.0056 -0.00409,0.0057 0.020173,0.0059 0,0 0.00466,0.0058 -0.0042,0.01643 -0.00287,0.0026 z"
"31",200068807,"CC du Bassin Auterivain Haut-Garonnais","CC","FPU",19,33709,33168,"31","31345",213103450,"Miremont",2724,2687,"m 1.3964582,43.241514 -0.00871,-0.0077 0.00152,-0.0099 0.021048,-0.0076 0.00492,-0.0095 0.026434,-8.7e-5 -0.0043,0.0083 0.01571,0.0079 -0.00907,0.01106 0.00195,0.01617 -0.01007,0.0066 -0.013884,0.0014 -0.024978,0.01566 0,0 -0.00215,-0.0029 0.00508,-0.01232 -0.015395,-0.0121 z"
"31",200068807,"CC du Bassin Auterivain Haut-Garonnais","CC","FPU",19,33709,33168,"31","31052",213100522,"Beaumont-sur-Lèze",1622,1590,"m 1.3326733,43.241839 -0.00397,-0.0083 -0.011232,-0.01073 0.019539,-0.0083 0.00162,-0.0066 0.021318,-0.0046 0.011659,0.0046 0.017652,0.016 -0.00152,0.0099 0.00871,0.0077 -0.011893,0.0048 -0.00823,0.0087 -0.020216,0.0098 0,0 -0.02027,-0.006 -0.00125,-0.0094 -0.00381,-0.0018 z"
"31",200068807,"CC du Bassin Auterivain Haut-Garonnais","CC","FPU",19,33709,33168,"31","31206",213102064,"Gaillac-Toulza",1335,1320,"m 1.4039312,43.336634 -8.179e-4,-0.0011 0.013492,-6.04e-4 0.011722,-0.01 0.00719,0.009 0.013062,0.004 0.00942,-0.0075 0.0095,-8.9e-4 0.017291,-0.01638 0.00335,0.0052 0.00779,-6.49e-4 0.00146,0.0027 -0.00119,0.01588 -0.00636,0.0083 0.00397,0.0058 -0.00169,0.0059 0.00673,0.0023 0.00684,0.0051 -0.012075,0.01269 -0.00592,0.0052 -0.00834,-0.0031 -0.017456,0.0039 -0.018935,0.01508 0,0 -0.010259,-0.0023 -0.0144,-0.0083 0.00891,-0.02932 z"
"31",200068807,"CC du Bassin Auterivain Haut-Garonnais","CC","FPU",19,33709,33168,"31","31233",213102338,"Grépiac",1036,1003,"m 1.4416692,43.206642 -0.00894,-0.0098 0.00807,-0.0071 0.00422,0.0053 0.010443,-0.0051 0.020492,0.0055 0.00226,0.0028 -0.014579,0.0078 0.00279,0.0093 0,0 -0.00552,0.0092 -0.00783,-0.002 -0.01571,-0.0079 z"
"31",200068807,"CC du Bassin Auterivain Haut-Garonnais","CC","FPU",19,33709,33168,"31","31128",213101280,"Caujac",878,856,"m 1.4355185,43.333977 -0.00719,-0.009 0.00432,-0.0036 0.02565,-0.01315 0.017952,-0.01436 0.00503,-9.88e-4 0.0035,0.02032 0,0 -0.017291,0.01638 -0.0095,8.9e-4 -0.00942,0.0075 z"
"31",200068807,"CC du Bassin Auterivain Haut-Garonnais","CC","FPU",19,33709,33168,"31","31231",213102312,"Grazac",752,743,"m 1.4543113,43.281656 0.021942,0.01219 -0.017952,0.01436 -0.02565,0.01315 0,0 -0.00754,-0.0073 0.00533,-0.0078 0.013147,-0.0095 z"
"31",200068807,"CC du Bassin Auterivain Haut-Garonnais","CC","FPU",19,33709,33168,"31","31264",213102643,"Lagrâce-Dieu",570,563,"m 1.378314,43.279593 0.018717,-0.006 0.024978,-0.01566 0.013884,-0.0014 0.00632,0.0074 -0.035513,0.01814 -0.016484,0.01306 0,0 -0.010828,0.0036 -0.00356,-0.0013 0.00448,-0.0054 z"
"31",200068807,"CC du Bassin Auterivain Haut-Garonnais","CC","FPU",19,33709,33168,"31","31442",213104425,"Puydaniel",565,555,"m 1.4066955,43.282051 0.035513,-0.01814 0.010653,0.01193 -0.010465,0.0068 -0.025365,0.0086 -10e-4,0.0033 0,0 -0.012945,-2.05e-4 -0.00631,0.0044 -0.00656,-0.0037 z"
"31",200068807,"CC du Bassin Auterivain Haut-Garonnais","CC","FPU",19,33709,33168,"31","31330",213103302,"Mauressac",511,500,"m 1.4528608,43.275837 0.00145,0.0058 -0.010723,0.01505 -0.013147,0.0095 0,0 -0.014416,-0.01168 0.001,-0.0033 0.025365,-0.0086 z"
"31",200068807,"CC du Bassin Auterivain Haut-Garonnais","CC","FPU",19,33709,33168,"31","31024",213100241,"Auragne",423,418,"m 1.4808654,43.203331 0.004,-0.0019 0.012645,0.0045 0.013699,4.68e-4 0.014171,0.0073 0.014513,0.0078 0.00502,0.01563 -0.018338,-3.19e-4 -0.00617,0.0046 0,0 -0.025859,-0.0092 -0.00932,-0.0123 -0.0083,-0.0036 z"
"31",200068807,"CC du Bassin Auterivain Haut-Garonnais","CC","FPU",19,33709,33168,"31","31256",213102569,"Labruyère-Dorsa",299,293,"m 1.4808654,43.203331 -0.00394,0.01305 0,0 -0.010509,-7.78e-4 -0.00279,-0.0093 0.014579,-0.0078 z"
"31",200068807,"CC du Bassin Auterivain Haut-Garonnais","CC","FPU",19,33709,33168,"31","31173",213101736,"Esperce",270,266,"m 1.375822,43.297437 0.00356,0.0013 0.010828,-0.0036 0.00656,0.0037 0.00631,-0.0044 0.012945,2.05e-4 0.014416,0.01168 -0.00533,0.0078 0.00754,0.0073 -0.00432,0.0036 -0.011722,0.01 -0.013492,6.04e-4 0,0 -0.022641,-0.01123 -0.013616,-0.01714 0.00734,-0.0042 z"
"31",200068807,"CC du Bassin Auterivain Haut-Garonnais","CC","FPU",19,33709,33168,"31","31027",213100274,"Auribail",203,198,"m 1.3551764,43.271359 9.468e-4,-0.0066 0.020216,-0.0098 0.00823,-0.0087 0.015395,0.0121 -0.00508,0.01232 0.00215,0.0029 -0.018717,0.006 0,0 -0.00738,-0.0035 -0.013838,0.0067 -0.011197,-0.0049 z"
"31",200068807,"CC du Bassin Auterivain Haut-Garonnais","CC","FPU",19,33709,33168,"31","31319",213103195,"Marliac",136,135,"m 1.461903,43.382227 0.017456,-0.0039 0.00834,0.0031 0.00592,-0.0052 0.011447,0.0053 -1.22e-5,0.0066 1.139e-4,0.0039 -0.016975,-0.0056 -0.00837,0.0031 -0.00315,0.0064 0,0 -0.00675,0.0074 -0.016688,-0.0027 -0.010258,-0.0036 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31135",213101355,"Cazères",4824,4753,"m 1.0784923,43.370621 -0.00258,-0.0065 0.010141,-0.0038 0.013527,0.01377 0.025353,0.0083 0.010283,0.0037 -9.688e-4,0.0062 -0.01257,0.0031 -0.00397,0.0092 -0.00847,0.0019 -0.00611,0.0023 -0.013357,-7.19e-4 -0.00444,0.0059 0.00616,0.0125 -0.013682,0.0078 0,0 -0.00458,-0.03547 -0.00477,-0.006 1.421e-4,-0.01046 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31299",213102999,"Lherm",3887,3804,"m 1.2029697,43.178523 -0.012491,-0.0096 0.00481,-0.0077 0.010336,-0.0068 0.018579,-0.0012 -6.883e-4,0.0125 0.016524,0.0052 0.00438,-0.0012 7.583e-4,-0.0067 0.00823,-0.0083 0.015441,0.0069 -0.011866,0.02378 -0.01266,0.0096 -0.0036,0.01292 -0.00876,0.0017 -0.012502,0.0096 0,0 -0.026537,-0.0092 0.00381,-0.0063 -0.00382,-0.0097 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31454",213104540,"Rieumes",3746,3659,"m 1.0984581,43.223963 -0.00416,-0.0058 -0.021189,-0.0055 0.00686,-0.0047 0.013839,-0.0018 0.00739,-0.0043 -0.012715,-0.0037 -0.00899,0.0021 -0.011824,-0.0051 -7.87e-5,-0.0034 4.807e-4,-0.0085 0.032293,-0.0025 0.00859,-0.0076 9.04e-5,-0.0018 0.026475,-0.01307 -0.00232,0.0062 0.0043,0.0054 -0.00123,0.0067 -0.00386,0.0019 0.00134,0.01346 0.016351,0.0063 0.00341,0.016 -0.00586,0.0053 -0.00335,0.01275 -0.011294,0.0097 0,0 -0.01131,-0.0056 -0.00117,-0.01668 -0.017595,0.0049 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31065",213100654,"Bérat",3123,3063,"m 1.1309611,43.244525 0.00204,-0.0025 0.011294,-0.0097 0.00335,-0.01275 0.027204,-0.0013 0.00462,-0.0089 0.01346,6.11e-4 0.026537,0.0092 -0.010363,0.0064 0.00217,0.0094 -0.03728,0.01909 -0.00615,0.009 0,0 -0.013109,3.4e-4 -0.00669,-0.0042 -0.014925,-0.0081 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31324",213103245,"Martres-Tolosane",2450,2407,"m 0.96671521,43.418622 0.00696,-0.0088 0.013305,-0.0033 0.00415,-0.01295 -0.00327,-0.01008 0.011664,0.0014 0.00717,0.0081 0.018359,-6.53e-4 0.013528,-0.0013 0.010416,0.01039 -0.00648,0.01619 -0.00731,0.0038 -0.00911,-5.8e-4 -0.030648,0.0074 -0.00247,0.0029 -0.014823,0.003 0,0 -0.031224,-0.0099 -0.00587,-0.01185 0.021063,0.0071 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31481",213104813,"Sainte-Foy-de-Peyrolières",2149,2101,"m 1.1331991,43.164441 0.00232,-0.0062 -0.00656,-0.0084 -0.031232,-0.0029 -0.01432,-0.0081 -0.00497,-0.0056 0.022154,-0.002 1.487e-4,-0.0034 -0.011707,-0.0097 0.010991,-0.0063 0.013944,7.01e-4 0.0035,-0.0095 0.039688,0.0022 0.013026,0.0017 0.00533,0.01201 0.021229,0.0057 0.0015,0.0025 -0.00616,0.003 -0.00909,1.25e-4 -0.014113,0.0089 -0.00727,0.02292 0.00155,0.0066 0,0 -0.010367,0.0041 -0.00241,-0.0026 -0.012871,-4.18e-4 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31193",213101934,"Le Fousseret",1928,1895,"m 1.0228685,43.323476 0.017974,-0.01517 0.00244,-0.0066 -0.00279,-0.0066 0.012003,-0.0044 0.018336,-0.0019 0.015727,0.0037 -0.00535,0.01257 0.00823,0.008 -0.00157,0.0032 0.024209,0.009 0.00757,0.0059 -0.00627,0.0036 -0.027314,0.02565 -0.010141,0.0038 0,0 -0.02866,-0.01646 -0.017647,-4.26e-4 -0.01265,-0.01838 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31084",213100845,"Boussens",1077,1054,"m 0.94694351,43.424261 0.031224,0.0099 -0.00772,0.01519 -0.00785,0.0031 0,0 -0.00347,-0.01183 -0.011874,-0.0041 -0.00312,-0.0096 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31435",213104359,"Poucharramet",970,956,"m 1.1324066,43.178449 0.00386,-0.0019 0.00123,-0.0067 0.012871,4.18e-4 0.00241,0.0026 0.010367,-0.0041 0.013706,-0.0029 0.013632,0.003 0.012491,0.0096 -0.01005,0.01539 0.00382,0.0097 -0.00381,0.0063 -0.01346,-6.11e-4 -0.00462,0.0089 -0.027204,0.0013 0,0 0.00586,-0.0053 -0.00341,-0.016 -0.016351,-0.0063 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31476",213104763,"Saint-Élix-le-Château",942,921,"m 1.130072,43.347382 -0.016704,-0.01265 0.00627,-0.0036 -0.00757,-0.0059 0.022437,-0.01463 0.00381,0.0057 0.02939,0.01227 -0.013995,0.02104 0,0 -0.00453,8.6e-5 -0.00292,-0.0063 -0.00437,-8.61e-4 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31349",213103492,"Mondavezan",928,911,"m 1.0043499,43.377429 0.013894,-0.0086 -0.00562,-0.01245 0.0055,-0.0072 0.011483,-0.0019 0.017647,4.26e-4 0.02866,0.01646 0.00258,0.0065 -0.00989,0.01195 -1.421e-4,0.01046 -0.019459,0.0085 0,0 -0.010416,-0.01039 -0.013528,0.0013 -0.00372,-0.01227 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31406",213104060,"Palaminy",824,814,"m 1.0457805,43.419752 -0.00325,-0.002 0.00648,-0.01619 0.019459,-0.0085 0.00477,0.006 0.00458,0.03547 -0.00391,7.18e-4 -0.00202,0.0086 0,0 -0.010861,-0.002 -0.00119,-0.0032 -0.012735,-0.0032 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31229",213102296,"Gratens",724,706,"m 1.1030427,43.273195 0.028609,0.0029 0.013543,-9.17e-4 0.02803,0.01115 -0.012831,0.0027 -0.00588,0.0049 -0.013054,0.01022 0,0 -0.054901,-0.01168 -0.015727,-0.0037 0.018284,-0.0065 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31250",213102502,"Labastide-Clermont",697,680,"m 1.0732034,43.258713 0.00251,-8e-4 0.055244,-0.01339 0.00215,0.0066 0.014925,0.0081 -0.012298,0.0083 -0.00409,0.0086 -0.028609,-0.0029 -0.013928,0.009 0,0 -0.019989,-0.0065 -4e-7,-0.0033 0.00704,-0.0041 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31051",213100514,"Beaufort",482,472,"m 1.1289584,43.1499 0.00656,0.0084 -0.026475,0.01307 0,0 -0.023657,-0.0057 -0.00189,-0.01 0.014229,-0.0087 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31101",213101017,"Cambernard",481,477,"m 1.1688705,43.139219 0.014113,-0.0089 0.00909,-1.25e-4 -0.00387,0.0058 0.00927,0.0066 -0.00507,0.01605 0.00288,0.0025 -0.00481,0.0077 0,0 -0.013632,-0.003 -0.013706,0.0029 -0.00155,-0.0066 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31317",213103179,"Marignac-Lasclares",474,465,"m 1.086558,43.292455 0.054901,0.01168 -0.00695,0.0065 -0.022437,0.01463 0,0 -0.024209,-0.009 0.00157,-0.0032 -0.00823,-0.008 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31425",213104250,"Le Plan",449,439,"m 1.1063441,43.436945 0.016679,-0.0047 0.017782,0.0028 0.010633,0.01111 -0.00276,0.0025 -0.018217,0.0019 -0.00521,0.0057 -0.012012,0.0085 -0.0036,0.0042 0,0 -0.00292,-0.0062 0.00349,-0.0134 -0.0095,-0.0071 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31153",213101538,"Couladère",424,412,"m 1.1035194,43.425055 -0.012034,0.0016 0,0 -0.00616,-0.0125 0.00444,-0.0059 0.013357,7.19e-4 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31436",213104367,"Pouy-de-Touges",424,419,"m 1.0338017,43.26771 0.010445,-0.0076 0.00362,0.0017 0.025335,-0.0031 0.00296,0.0096 -0.00704,0.0041 4e-7,0.0033 0.019989,0.0065 -0.018284,0.0065 -0.018336,0.0019 -0.012003,0.0044 0,0 -0.019958,-0.0077 0.00343,-0.006 -0.00611,-0.0091 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31505",213105059,"Saint-Michel",322,316,"m 1.0732875,43.456884 -0.00142,-0.01308 0.00202,-0.0086 0.00391,-7.18e-4 0.013682,-0.0078 0.012034,-0.0016 0.00282,0.01189 -0.00563,0.0053 0.0095,0.0071 -0.00349,0.0134 0.00292,0.0062 -0.017009,0.0021 -0.00349,0.0083 0,0 -0.025039,-0.0048 -0.00939,-0.0068 1.05e-4,-0.0013 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31423",213104235,"Plagnole",321,318,"m 1.0428027,43.20495 -0.00243,-0.01009 0.00642,-0.005 0.020793,0.0019 7.87e-5,0.0034 0.011824,0.0051 0.00899,-0.0021 0.012715,0.0037 -0.00739,0.0043 -0.013839,0.0018 -0.00686,0.0047 0,0 -0.012341,4e-4 -0.00967,-0.0063 -0.00436,2.77e-4 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31283",213102833,"Lautignac",263,260,"m 1.0338636,43.248578 1.834e-4,-0.0033 0.00901,-6.5e-5 0.00555,-0.0048 -3.829e-4,-0.0033 -0.00769,-0.0035 0.00469,-0.01315 0.00621,-0.0045 -0.0047,-0.0089 0.00436,-2.77e-4 0.00967,0.0063 0.012341,-4e-4 0.021189,0.0055 0.00416,0.0058 0.00446,6.5e-4 -0.019771,0.01544 -0.012438,0.0054 -0.0018,0.0033 0.00681,0.0092 -0.00251,8e-4 0,0 -0.025335,0.0031 -0.00362,-0.0017 -0.00413,-0.0079 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31530",213105307,"Sana",250,245,"m 1.0043499,43.377429 0.01699,0.0027 0.00372,0.01227 0,0 -0.018359,6.53e-4 -0.00717,-0.0081 0.00363,-0.0056 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31196",213101967,"Francon",245,242,"m 0.96948571,43.338999 0.012023,0.0033 0.017662,-9.76e-4 0.00688,-0.0037 0.012073,0.01156 -0.0055,0.0072 -0.017237,0.0085 0,0 -0.00849,0.0027 -0.021604,-0.01227 -0.00296,-0.01647 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31309",213103096,"Lussan-Adeilhac",234,232,"m 0.93833841,43.33033 0.00182,0.003 -0.00832,-6.69e-4 0.00222,-0.0029 -0.010094,-0.0063 0.00273,-0.01295 0.012832,-0.0074 0.00798,0.003 0.0063,-0.005 0.012897,-0.0033 0.020119,8.83e-4 2.004e-4,4.46e-4 -0.00823,0.0032 -0.010829,0.01092 0.00912,0.0075 -0.00524,0.0054 -0.00235,0.01298 0,0 -0.00715,-2.16e-4 -0.00461,-0.0054 -0.015732,-0.0049 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31189",213101892,"Forgues",227,223,"m 1.0233356,43.177253 0.010106,-0.0053 0.00383,-0.0017 0.030796,0.01303 -4.807e-4,0.0085 0,0 -0.020793,-0.0019 -0.024567,-0.0053 -0.00214,-0.002 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31538",213105380,"Savères",226,222,"m 1.1029217,43.224613 0.017595,-0.0049 0.00117,0.01668 0.01131,0.0056 -0.00204,0.0025 -0.055244,0.01339 0,0 -0.00681,-0.0092 0.0018,-0.0033 0.012438,-0.0054 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31119",213101199,"Castelnau-Picampeau",214,209,"m 0.98701911,43.29905 -2.005e-4,-4.46e-4 0.00719,-0.0075 0.021625,0.002 0.0049,-0.0056 0.019958,0.0077 0.00279,0.0066 -0.00244,0.0066 -0.017974,0.01517 0,0 -0.017923,-0.005 -0.010114,-0.0057 1.601e-4,-0.0064 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31327",213103278,"Mauran",206,205,"m 1.0352149,43.4215 0.00731,-0.0038 0.00325,0.002 0.0013,0.01561 -0.028457,-0.0024 -0.011716,0.0047 0,0 -0.01392,-0.0065 0.00247,-0.0029 0.030648,-0.0074 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31318",213103187,"Marignac-Laspeyres",205,200,"m 0.96671521,43.418622 -0.00458,9.24e-4 -0.021063,-0.0071 -7.088e-4,-0.003 -0.0041,-2.09e-4 -0.00124,-0.0064 0.00676,-0.01199 0.014885,-0.007 0.011699,0.0055 0.00916,-0.0013 0.00577,-0.0053 0.00457,8.68e-4 0,0 0.00327,0.01008 -0.00415,0.01295 -0.013305,0.0033 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31362",213103625,"Montberaud",205,199,"m 1.1252524,43.456274 0.00521,-0.0057 0.018217,-0.0019 0.00276,-0.0025 -0.010633,-0.01111 0.00243,-0.01171 0.016729,-1.97e-4 0.00526,0.01224 0.00392,0.0016 1.464e-4,0.0066 0.00831,0.0011 0.00662,0.01159 -0.010256,0.0045 -0.00198,0.0061 0.00418,0.0054 0,0 -0.00747,0.009 -0.0048,4.6e-5 -0.016857,-0.0066 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31266",213102668,"Lahage",197,196,"m 1.0361616,43.15975 0.00408,9.34e-4 0.032455,0.0064 0.021814,0.0075 0.014438,-0.0015 -0.00859,0.0076 -0.032293,0.0025 0,0 -0.030796,-0.01303 -0.00383,0.0017 0.00161,-0.006 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31419",213104193,"Le Pin-Murelet",176,172,"m 1.0000958,43.228796 0.00268,-0.0066 -0.00767,-0.01625 0.010375,-0.0066 0.01848,0.0021 0.018844,0.0035 0.00394,0.0021 0.0047,0.0089 -0.00621,0.0045 -0.00469,0.01315 0,0 -0.00904,-9.42e-4 -0.010225,-0.0067 -0.015065,0.0072 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31370",213103708,"Montégut-Bourjac",138,138,"m 0.97183671,43.326015 0.00524,-0.0054 0.026613,-5.85e-4 -0.0093,0.0072 0.011655,0.01039 0,0 -0.00688,0.0037 -0.017662,9.76e-4 -0.012023,-0.0033 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31469",213104698,"Saint-Araille",132,129,"m 1.0037414,43.248878 0.00478,0.0056 0.012767,0.004 0.012512,0.0092 -0.015945,0.0046 -0.014598,7.1e-4 0,0 -0.020612,-0.01649 -9.396e-4,-0.0064 0.013125,-0.0035 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31387",213103872,"Montoussin",129,129,"m 1.0049458,43.318506 0.017923,0.005 -0.00591,0.0054 0.01265,0.01838 -0.011483,0.0019 0,0 -0.012073,-0.01156 -0.011655,-0.01039 0.0093,-0.0072 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31543",213105430,"Sénarens",120,118,"m 0.96622161,43.258342 -0.011279,-0.0054 -8.56e-4,-0.0029 0.00833,-0.0064 -0.00159,-0.0027 0.00685,0.0011 0.014027,0.0081 9.396e-4,0.0064 0.020613,0.01649 0,0 -0.00888,0.0055 -0.00807,1.5e-5 -0.022705,-0.01142 z"
"31",200068815,"CC Coeur de Garonne","CC","FPU",48,35688,35018,"31","31520",213105208,"Sajas",118,116,"m 1.0212721,43.226022 0.010225,0.0067 0.00904,9.42e-4 0.00769,0.0035 3.829e-4,0.0033 -0.00555,0.0048 -0.00901,6.5e-5 -1.834e-4,0.0033 0,0 -0.01254,-0.002 -0.017278,-0.01022 0.00216,-0.0031 z"
