dept;siren;raison_sociale;nature_juridique;mode_financ;nb_membres;total_pop_tot;total_pop_mun;dep_com;insee;siren_membre;nom_membre;ptot_2023;pmun_2023;;;
61;246100663;CU d'Alençon;CU;FPU;31;57610;55816;61;61321;216103218;Pacé;426;419;;;
61;246100663;CU d'Alençon;CU;FPU;31;57610;55816;61;61107;216101071;Ciral;408;397;;;
61;246100663;CU d'Alençon;CU;FPU;31;57610;55816;61;61467;216104679;Semallé;343;333;;;
61;246100663;CU d'Alençon;CU;FPU;31;57610;55816;61;61111;216101113;Colombiers;336;331;;;
61;246100663;CU d'Alençon;CU;FPU;31;57610;55816;61;61433;216104331;Saint-Nicolas-des-Bois;293;285;;;
61;246100663;CU d'Alençon;CU;FPU;31;57610;55816;61;61213;216102137;Lalacelle;280;270;;;
61;246100663;CU d'Alençon;CU;FPU;31;57610;55816;61;61384;216103846;Saint-Ellier-les-Bois;260;258;;;
61;246100663;CU d'Alençon;CU;FPU;31;57610;55816;72;72076;217200765;Chenay;249;247;;;
61;246100663;CU d'Alençon;CU;FPU;31;57610;55816;61;61263;216102632;Ménil-Erreux;208;202;;;
61;246100663;CU d'Alençon;CU;FPU;31;57610;55816;61;61350;216103507;La Roche-Mabile;169;161;;;
61;246100663;CU d'Alençon;CU;FPU;31;57610;55816;61;61372;216103721;Saint-Céneri-le-Gérei;116;112;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62268;216202689;Desvres;4898;4861;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62773;216207738;Samer;4794;4656;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62524;216205245;Longfossé;1521;1504;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62230;216202309;Colembert;965;950;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62255;216202556;Crémarest;811;796;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62896;216208967;Wirwignes;768;748;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62678;216206789;Quesques;710;701;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62251;216202515;Courset;703;512;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62566;216205666;Menneville;680;664;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62273;216202739;Doudeauville;639;630;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62214;216202143;Carly;618;607;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62105;216201053;Belle-et-Houllefort;581;565;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62530;216205302;Lottinghen;542;533;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62845;216208454;Verlincthun;506;502;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62759;216207597;Saint-Martin-Choquel;473;463;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62104;216201046;Bellebrune;444;437;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62179;216201798;Brunembert;415;408;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62853;216208538;Vieil-Moutier;386;376;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62679;216206797;Questrecques;332;324;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62786;216207860;Selles;324;320;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62022;216200220;Alincthun;316;306;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62402;216204024;Halinghen;316;310;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62821;216208215;Tingry;301;294;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62429;216204297;Henneveux;284;280;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62789;216207894;Senlecques;273;268;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62483;216204834;Lacres;250;248;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62165;216201657;Bournonville;236;231;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62888;216208884;Wierre-au-Bois;235;226;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62599;216205997;Nabringhen;231;224;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62880;216208801;Le Wast;201;198;;;
62;200018083;CC de Desvres-Samer;CC;FPU;31;23902;23289;62;62526;216205260;Longueville;149;147;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62041;216200410;Arras;43133;42337;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62004;216200048;Achicourt;8091;7981;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62753;216207530;Saint-Laurent-Blangy;6578;6522;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62263;216202630;Dainville;5791;5689;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62099;216200998;Beaurains;5571;5509;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62764;216207647;Saint-Nicolas;4710;4659;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62744;216207449;Sainte-Catherine;3713;3653;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62037;216200378;Anzin-Saint-Aubin;2850;2778;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62557;216205575;Maroeuil;2510;2454;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62013;216200139;Agny;1926;1891;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62609;216206094;Neuville-Saint-Vaast;1631;1594;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62817;216208173;Tilloy-lès-Mofflaines;1585;1475;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62073;216200733;Bailleul-Sir-Berthoult;1453;1428;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62718;216207183;Roeux;1426;1404;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62810;216208108;Thélus;1262;1239;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62323;216203232;Fampoux;1228;1209;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62712;216207126;Rivière;1154;1125;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62869;216208694;Wailly;1109;1076;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62042;216200428;Athies;1070;1058;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62331;216203315;Feuchy;1047;1027;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62589;216205898;Mont-Saint-Éloi;1037;1016;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62097;216200972;Beaumetz-lès-Loges;1013;999;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62369;216203695;Gavrelle;834;817;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62007;216200071;Acq;810;805;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62714;216207142;Roclincourt;801;783;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62568;216205682;Mercatel;735;726;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62582;216205823;Monchy-le-Preux;694;657;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62892;216208926;Willerval;667;657;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62873;216208736;Wancourt;647;637;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62324;216203240;Farbus;615;604;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62428;216204289;Hénin-sur-Cojeul;534;527;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62151;216201517;Boisleux-au-Mont;520;510;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62332;216203323;Ficheux;511;501;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62611;216206110;Neuville-Vitasse;509;496;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62144;216201442;Boiry-Becquerelle;476;469;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62147;216201475;Boiry-Sainte-Rictrude;406;402;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62689;216206896;Ransart;397;395;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62290;216202903;Écurie;387;380;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62392;216203927;Guémappe;387;378;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62172;216201723;Boyelles;366;362;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62320;216203208;Étrun;321;316;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62146;216201467;Boiry-Saint-Martin;270;268;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62152;216201525;Boisleux-Saint-Marc;250;248;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62761;216207613;Saint-Martin-sur-Cojeul;215;211;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62426;216204263;Héninel;188;186;;;
62;200033579;CU d'Arras;CU;FPU;46;111567;109592;62;62085;216200857;Basseux;139;134;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62080;216200808;Bapaume;4068;3749;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62259;216202598;Croisilles;1985;1961;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62181;216201814;Bucquoy;1562;1454;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62440;216204404;Hermies;1184;1159;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62839;216208397;Vaulx-Vraucourt;1055;1047;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62005;216200055;Achiet-le-Grand;974;969;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62117;216201178;Bertincourt;927;913;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62672;216206722;Puisieux;652;647;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62572;216205724;Metz-en-Couture;625;615;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62096;216200964;Beaumetz-lès-Cambrai;568;559;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62515;216205153;Ligny-Thilloy;538;521;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62422;216204222;Hébuterne;526;521;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62285;216202853;Écoust-Saint-Mein;500;490;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62754;216207548;Saint-Léger;498;495;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62248;216202481;Courcelles-le-Comte;479;473;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62909;216209098;Ytres;438;433;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62829;216208298;Le Transloy;434;430;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62341;216203414;Foncquevillers;420;412;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62306;216203067;Ervillers;394;391;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62421;216204214;Havrincourt;394;389;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62800;216208009;Souastre;381;378;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62387;216203877;Grévillers;368;358;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62122;216201228;Beugny;362;358;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62131;216201319;Bihucourt;341;338;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62068;216200683;Ayette;331;324;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62082;216200824;Barastre;323;319;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62006;216200063;Achiet-le-Petit;317;312;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62272;216202721;Douchy-lès-Ayette;316;314;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62594;216205948;Mory;311;308;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62733;216207332;Sailly-au-Bois;304;301;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62223;216202234;Chérisy;295;290;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62597;216205971;Moyenneville;289;286;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62715;216207159;Rocquigny;289;289;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62731;216207316;Ruyaulcourt;284;281;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62406;216204065;Hamelincourt;275;267;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62343;216203430;Fontaine-lès-Croisilles;264;262;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62326;216203265;Favreuil;250;245;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62855;216208553;Villers-au-Flos;247;246;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62353;216203539;Frémicourt;240;237;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62493;216204933;Lebucquière;237;233;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62002;216200022;Ablainzevelle;234;231;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62185;216201855;Bullecourt;229;227;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62093;216200931;Beaulencourt;226;226;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62591;216205914;Morchies;214;209;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62776;216207761;Sapignies;197;193;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62561;216205617;Martinpuich;193;192;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62410;216204107;Haplincourt;188;185;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62121;216201210;Beugnâtre;178;174;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62830;216208306;Trescault;177;175;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62064;216200642;Avesnes-lès-Bapaume;169;167;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62608;216206086;Neuville-Bourjonval;169;168;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62777;216207779;Le Sars;161;160;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62374;216203745;Gomiécourt;154;153;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62619;216206193;Noreuil;143;141;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62103;216201038;Béhagnies;136;134;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62189;216201897;Bus;134;132;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62876;216208769;Warlencourt-Eaucourt;134;132;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62840;216208405;Vélu;132;132;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62129;216201293;Biefvillers-lès-Bapaume;98;96;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62375;216203752;Gommecourt;90;89;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62593;216205930;Morval;89;89;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62079;216200790;Bancourt;87;86;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62494;216204941;Léchelle;46;46;;;
62;200035442;CC du Sud-Artois;CC;FPU;64;27855;27142;62;62708;216207084;Riencourt-lès-Bapaume;32;31;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62447;216204479;Hesdin;2229;2218;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62100;216201004;Beaurainville;2099;2071;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62204;216202044;Campagne-lès-Hesdin;1975;1945;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62050;216200501;Auchy-lès-Hesdin;1559;1544;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62549;216205492;Marconne;1134;1070;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62550;216205500;Marconnelle;1110;1090;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62552;216205526;Maresquel-Ecquemicourt;1046;1038;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62177;216201772;Brimeux;878;861;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62461;216204610;Huby-Saint-Leu;876;869;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62183;216201830;Buire-le-Sec;762;759;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62647;216206474;Le Parcq;753;738;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62046;216200469;Aubin-Saint-Vaast;740;734;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62138;216201384;Blangy-sur-Ternoise;717;704;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62382;216203828;Gouy-Saint-André;665;652;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62335;216203356;Fillièvres;519;514;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62212;216202127;Capelle-lès-Hesdin;518;507;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62150;216201509;Boisjean;509;502;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62661;216206615;Bouin-Plumoison;507;507;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62538;216205385;Maintenay;465;456;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62220;216202200;Cavron-Saint-Martin;450;445;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62743;216207431;Sainte-Austreberthe;389;380;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62236;216202366;Contes;351;343;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62850;216208504;Vieil-Hesdin;350;344;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62677;216206771;Le Quesnoy-en-Artois;345;340;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62749;216207498;Saint-Georges;344;338;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62787;216207878;Sempy;322;319;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62783;216207837;Saulchoy;321;317;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62069;216200691;Azincourt;319;311;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62556;216205567;Marles-sur-Canche;318;313;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62719;216207191;Rollancourt;315;280;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62275;216202754;Douriez;307;300;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62388;216203885;Grigny;298;295;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62398;216203984;Guisy;282;270;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62522;216205229;Loison-sur-Créquoise;281;278;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62018;216200188;Aix-en-Issart;278;273;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62868;216208686;Wail;263;257;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62871;216208710;Wambercourt;262;261;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62834;216208348;Vacqueriette-Erquières;256;252;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62596;216205963;Mouriez;246;241;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62551;216205518;Marenla;242;240;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62690;216206904;Raye-sur-Authie;239;233;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62723;216207233;Roussent;239;238;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62872;216208728;Wamin;238;233;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62501;216205013;Lespinoy;231;227;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62824;216208249;Tortefontaine;224;219;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62700;216207001;Regnauville;214;213;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62521;216205211;La Loge;210;205;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62365;216203653;Galametz;201;201;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62635;216206359;Offin;201;199;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62890;216208900;Willeman;186;183;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62282;216202820;Éclimeux;181;181;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62449;216204495;Hesmond;165;159;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62745;216207456;Saint-Denoeux;165;159;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62142;216201426;Blingel;164;157;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62175;216201756;Brévillers;162;158;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62219;216202192;Caumont;162;158;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62222;216202226;Chériennes;160;159;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62481;216204818;Labroye;153;150;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62395;216203950;Guigny;134;130;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62090;216200907;Béalencourt;132;128;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62541;216205419;Maisoncelle;125;121;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62768;216207688;Saint-Rémy-au-Bois;107;105;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62470;216204701;Incourt;86;86;;;
62;200044030;CC des 7 Vallées;CC;FPU;69;30029;29522;62;62157;216201574;Boubers-lès-Hesmond;77;75;;;
